date,country,position,streams,track_id,artists,artist_genres,duration,explicit,name
1/27/2022,za,197,22682,2mzM4Y0Rnx2BDZqRnhQ5Q6,['Tems'],"['alte', 'afro r&b', 'r&b', 'nigerian pop']",247578,FALSE,Free Mind
5/9/2019,de,130,516570,0nxYyX5PIHJqF4VSb4CIFV,"['Robin Schulz', 'HARLOE']","['deep house', 'dance pop', 'deep euro house', 'uk pop', 'indie electropop', 'tropical house', 'edm', 'pop dance', 'german dance', 'pop', 'la pop']",164797,FALSE,All This Love (feat. Harlœ)
5/14/2015,ca,203,8592,5vQLyuh9GqKV516BSlYajT,['Patrick Watson'],"['indie quebecois', 'indie folk']",303930,FALSE,Places You Will Go
11/9/2017,no,65,156141,5dIGOJ7BpzNKCgkKR4rbr8,['Marcus & Martinus'],"['mgpjr', 'norwegian pop']",179720,FALSE,One Flight Away
9/15/2022,ro,128,29979,55jz7jJvmZp9ppCMVTRqOY,"['Shift', 'The Urs']","['romanian rap', 'rap moldovenesc', 'romanian pop']",169014,FALSE,Curaj
11/22/2018,bg,75,5445,69zyifKelGUoEBEKfCX5ri,['Galena'],"['chalga', 'bulgarian pop']",211000,FALSE,Fenomenalen
7/28/2022,tr,157,353286,3MzKwXSuc7OC52dIrfgf28,['Demet Akalın'],['turkish pop'],178928,FALSE,Çukur
2/2/2014,de,43,150049,42gMEXcEl8s8XjM6WoR7ln,['Marteria'],['german hip hop'],211986,FALSE,Bengalische Tiger
8/22/2019,it,126,340072,4q6Cq4aLWeg3fr6ywhJ9dC,"['Alfa', 'Yanomi']","['italian pop', 'pop virale italiano']",143399,FALSE,"Testa tra le nuvole, Pt. 1"
12/24/2020,se,185,220070,0a3mI13wRQc8U2zVIC6Yvh,['Jobe'],['swedish pop'],149262,FALSE,En jul med dig
5/14/2020,pl,83,175260,4CUbuahYsAibLvZyCRgpAK,"['Białas', 'Marek Dyjak', 'Anna Radziejewska', 'Falcon1', 'Lanek']","['classic polish pop', 'polish trap', 'polish hip hop', 'sung poetry', 'polish electronica']",485308,FALSE,Art-Hop
4/30/2015,gb,41,486601,3utsJdhRUrJA8avrOawi8D,['Clean Bandit'],"['pop', 'uk pop', 'uk dance', 'edm', 'post-teen pop', 'uk funky', 'pop dance', 'tropical house', 'dance pop']",222025,FALSE,Stronger
9/23/2021,es,99,459888,3lI1sZnyM1Ju3ApgNo0ITT,['Morad'],"['urbano espanol', 'drill espanol']",255118,FALSE,Soñar
7/2/2020,br,159,536411,3BQcRwHRHc2iZEmW0IxQZ5,['Day e Lara'],['sertanejo pop'],182184,FALSE,Tantão assim - Ao vivo
10/3/2019,br,135,721475,0FOe9rYciemlYvjQNpUHRL,['Marcos & Belutti'],"['sertanejo', 'sertanejo universitario', 'sertanejo pop']",177806,FALSE,Não Planeje Nada
2/8/2018,nl,93,245302,6SJ72hwPqveExPhzC9apBN,['Ismo'],"['dutch hip hop', 'dutch rap pop']",170650,TRUE,Salopard
5/7/2020,do,197,10283,5F28LxWk6Eu2FssCZDhAqa,"['Shadow Blow', 'Lapiz Conciente']","['dembow', 'dominican pop', 'rap dominicano', 'trap latino', 'venezuelan hip hop']",208500,FALSE,"27 Mensajes, V2"
5/28/2015,de,239,15734,2x49PXbJ7lSTdA3hG9sNKn,['Kwabs'],"['tropical house', 'gauze pop']",218649,FALSE,Fight for Love
11/15/2018,be,170,35075,3PS3LcluBIaG6RloVrG364,['Tourist LeMC'],"['vlaamse rap', 'belgian hip hop', 'kleinkunst']",207445,FALSE,Coureuge Viva
3/12/2020,ar,30,700822,6TNuRFdNazLbbVQTRE8pZg,"['Bizarrap', 'Dani Ribba']","['pop venezolano', 'trap latino', 'argentine hip hop', 'trap argentino']",173251,FALSE,"Dani Ribba: Bzrp Music Sessions, Vol. 24"
10/8/2020,ma,86,13003,2dphuDR9m88drdAOIsX7aD,['OUENZA'],"['rap maroc', 'moroccan pop']",131643,FALSE,Mraya
4/23/2020,is,37,16975,0ZRjjL4vytdzLZlw6bL0yD,"['JóiPé', 'Króli']","['icelandic hip hop', 'icelandic pop']",280076,FALSE,Nostalgía
12/22/2013,fi,37,52507,1K0ZirzQ9KtHAKOLB5efXs,['Suvi Teräsniska'],"['finnish pop', 'suomi rock', 'finnish dance pop', 'iskelma']",277493,FALSE,Tulkoon joulu
10/21/2021,de,166,408264,1a7bPxp6P5vaLnBoO4hGXf,"['Madeline Juno', 'Max Giesinger']","['german pop rock', 'german pop', 'liedermacher', 'german hip hop']",178386,FALSE,Nur kurz glücklich
6/2/2022,in,87,812595,1W1dS4VnIrYnllQJ3CAcZy,['Sidhu Moose Wala'],"['punjabi hip hop', 'desi hip hop', 'pakistani hip hop']",218666,FALSE,So High
11/18/2021,it,29,1034616,0Whb9aZ0dGi75NyvIv5D0y,"['MadMan', 'Speranza', 'Rafilù']","['drill italiana', 'trap italiana', 'italian hip hop']",147412,TRUE,Vero o Falso (feat. Speranza & Rafilù)
1/2/2020,eg,156,5119,35KxHfyNnqnhHbM8bVPtth,['Dj spin magic'],[],287280,FALSE,Retry Again
7/18/2019,is,12,40753,37BwihRGjxMxM1N7iDeQrU,['Séra Bjössi'],"['icelandic pop', 'icelandic hip hop']",159624,TRUE,Single í dalnum
11/10/2016,tr,39,75016,0mFZOobfamRax5LonFk7rm,['Demet Akalın'],['turkish pop'],218781,FALSE,Altın Kafes
7/7/2022,se,16,490228,1O73ZKgl0THUImkHW6dfAL,"['Kygo', 'Dean Lewis']","['tropical house', 'uk pop', 'pop', 'pop dance', 'edm', 'australian pop']",202158,FALSE,Never Really Loved Me (with Dean Lewis)
10/1/2020,fi,46,120424,2KbK6NyeJCQgWtDOKIvFBg,['Petri Nygård'],"['finnish hip hop', 'finnish dance pop', 'finnish pop']",212630,FALSE,Minä Tarzan Sinä Jane
4/14/2022,pl,153,235136,3i9IfVA4QtA4NknbmK9Hi6,"['Alberto', 'Franklin', 'Bruno', 'Szamz']",['polish hip hop'],150589,TRUE,Czarny Eminem
3/18/2021,bg,184,5622,08AKyJFY4LMRQ2LDNqcwgS,"['MurdaBoyz', 'MBT']","['bulgarian pop', 'bulgarian trap']",141537,TRUE,Mahlenska Chalga
4/15/2021,br,168,680934,0YluTOlBctnpHPABgFSXEw,"['DJ Lucas Beat', 'Vitor Fernandes']","['arrocha', 'forro']",151068,FALSE,Vou Falar Que Não Quero - Remix
8/25/2022,ua,69,46723,1lf0coB1tmgEcGHBHoArJA,['Boulevard Depo'],"['russian trap', 'russian hip hop']",140731,FALSE,AYОЙ
7/2/2015,nl,226,9811,2FjjommEnvOoMOEz7qo6cQ,['Janet Jackson'],"['r&b', 'dance pop', 'urban contemporary', 'hip pop']",206232,FALSE,No Sleeep
10/20/2022,fi,99,61921,2h3Qx2o2GZDiV9383McQ4h,['Pete Parkkonen'],"['suomi rock', 'finnish dance pop', 'finnish pop']",182671,FALSE,Kevät ja minä (Vain elämää kausi 13)
